title,real_title,href,date 
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe4\xb8\x83\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\x9c\xba\xe9\x9b\xa8',b'http://seputu.com/biji4/232.html',b'2012-5-23 0:5:41'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe5\x85\xab\xe7\xab\xa0 \xe5\x90\x91\xe7\xbb\xbf\xe6\xb4\xb2\xe8\xbf\x9b\xe5\x8f\x91\xef\xbc\x88\xe4\xb8\x8a\xef\xbc\x89',b'http://seputu.com/biji4/233.html',b'2012-5-23 15:5:32'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe4\xb9\x9d\xe7\xab\xa0 \xe5\x90\x91\xe7\xbb\xbf\xe6\xb4\xb2\xe8\xbf\x9b\xe5\x8f\x91\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89',b'http://seputu.com/biji4/234.html',b'2012-5-23 15:6:1'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\x9c\xba\xe9\x9b\xa8\xef\xbc\x88\xe4\xb8\x8a\xef\xbc\x89',b'http://seputu.com/biji4/235.html',b'2012-5-23 15:7:18'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe4\xb8\x80\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\x9c\xba\xe9\x9b\xa8\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89',b'http://seputu.com/biji4/236.html',b'2012-5-23 15:8:2'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe4\xba\x8c\xe7\xab\xa0 \xe9\x9d\x92\xe8\x8b\x94\xe4\xb8\x8b\xe7\x9a\x84\xe7\xa7\x98\xe5\xaf\x86\xef\xbc\x88\xe4\xb8\x8a\xef\xbc\x89',b'http://seputu.com/biji4/237.html',b'2012-5-23 15:8:24'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe4\xb8\x89\xe7\xab\xa0 \xe9\x9d\x92\xe8\x8b\x94\xe4\xb8\x8b\xe7\x9a\x84\xe7\xa7\x98\xe5\xaf\x86\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89',b'http://seputu.com/biji4/238.html',b'2012-5-23 15:9:16'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe5\x9b\x9b\xe7\xab\xa0 \xe8\x9b\x87\xe9\xaa\xa8\xef\xbc\x88\xe4\xb8\x8a\xef\xbc\x89',b'http://seputu.com/biji4/239.html',b'2012-5-23 15:10:38'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe4\xba\x94\xe7\xab\xa0 \xe8\x9b\x87\xe9\xaa\xa8\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89',b'http://seputu.com/biji4/240.html',b'2012-5-23 15:12:5'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe5\x85\xad\xe7\xab\xa0 \xe8\x9b\x87\xe9\xaa\xa8\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89',b'http://seputu.com/biji4/241.html',b'2012-5-23 15:12:55'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe4\xb8\x83\xe7\xab\xa0 \xe6\xb2\xbc\xe6\xb3\xbd\xe9\xad\x94\xe5\x9f\x9f\xef\xbc\x88\xe4\xb8\x8a\xef\xbc\x89',b'http://seputu.com/biji4/242.html',b'2012-5-23 15:13:34'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe5\x85\xab\xe7\xab\xa0 \xe6\xb2\xbc\xe6\xb3\xbd\xe9\xad\x94\xe5\x9f\x9f\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89',b'http://seputu.com/biji4/243.html',b'2012-5-23 15:14:47'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe5\x8d\x81\xe4\xb9\x9d\xe7\xab\xa0 \xe6\xb2\xbc\xe6\xb3\xbd\xe9\xad\x94\xe5\x9f\x9f\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89',b'http://seputu.com/biji4/244.html',b'2012-5-23 15:15:14'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe7\xab\xa0 \xe7\x8b\x82\xe8\x9f\x92\xe4\xb9\x8b\xe7\x81\xbe',b'http://seputu.com/biji4/245.html',b'2012-5-23 15:16:0'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe4\xb8\x80\xe7\xab\xa0 \xe8\x9b\x87\xe7\x8e\x8b',b'http://seputu.com/biji4/246.html',b'2012-5-23 15:17:2'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe4\xba\x8c\xe7\xab\xa0 \xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8a\xef\xbc\x89',b'http://seputu.com/biji4/247.html',b'2012-5-23 15:17:49'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe4\xb8\x89\xe7\xab\xa0 \xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89',b'http://seputu.com/biji4/248.html',b'2012-5-23 15:18:28'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe5\x9b\x9b\xe7\xab\xa0 \xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89',b'http://seputu.com/biji4/249.html',b'2012-5-23 15:19:5'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe4\xba\x94\xe7\xab\xa0 \xe5\xb0\xb8\xe4\xbd\x93\xe7\x9a\x84\xe8\x84\x9a\xe5\x8d\xb0',b'http://seputu.com/biji4/250.html',b'2012-5-23 15:19:54'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb04\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\xad\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe5\x8d\x81\xe5\x85\xad\xe7\xab\xa0 \xe8\x9b\x87\xe7\x9a\x84\xe9\x98\xb4\xe8\xb0\x8b',b'http://seputu.com/biji4/251.html',b'2012-5-23 15:20:23'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x80\xe7\xab\xa0 \xe8\xbf\xbd\xe5\x87\xbb',b'http://seputu.com/biji5/252.html',b'2012-5-23 15:21:20'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe7\xab\xa0 \xe6\xb6\x88\xe5\xa4\xb1\xe4\xba\x86',b'http://seputu.com/biji5/253.html',b'2012-5-23 15:21:53'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x89\xe7\xab\xa0 \xe4\xbf\xa1\xe5\x8f\xb7\xe7\x83\x9f',b'http://seputu.com/biji5/254.html',b'2012-5-23 15:22:59'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x9b\x9b\xe7\xab\xa0 \xe6\x97\xa0\xe5\xa3\xb0\xe7\x9a\x84\xe5\xb1\xb1\xe8\xb0\xb7',b'http://seputu.com/biji5/255.html',b'2012-5-23 15:23:28'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x94\xe7\xab\xa0 \xe7\x9f\xb3\xe5\x83\x8f',b'http://seputu.com/biji5/256.html',b'2012-5-23 15:24:26'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x85\xad\xe7\xab\xa0 \xe7\x9f\xb3\xe5\x83\x8f\xe7\x9a\x84\xe6\x9c\x9d\xe5\x90\x91',b'http://seputu.com/biji5/257.html',b'2012-5-23 15:25:4'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xb8\x83\xe7\xab\xa0 \xe7\xa0\xb4\xe8\xa3\x82',b'http://seputu.com/biji5/258.html',b'2012-5-23 15:25:33'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x85\xab\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe5\xa4\xa7\xe9\x9b\xbe',b'http://seputu.com/biji5/259.html',b'2012-5-23 15:26:6'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xb9\x9d\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe6\x89\x8b\xe9\x93\xbe',b'http://seputu.com/biji5/260.html',b'2012-5-23 15:26:37'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe4\xb8\x9b\xe6\x9e\x97\xe9\xac\xbc\xe5\xa3\xb0',b'http://seputu.com/biji5/261.html',b'2012-5-23 15:27:6'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe4\xb8\x80\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe9\x80\xbc\xe8\xbf\x91',b'http://seputu.com/biji5/262.html',b'2012-5-23 15:27:41'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe4\xba\x8c\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe5\x81\xb7\xe8\xa2\xad',b'http://seputu.com/biji5/263.html',b'2012-5-23 15:28:8'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe4\xb8\x89\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe5\x86\xb2\xe7\xaa\x81\xe6\xbf\x80\xe5\x8c\x96',b'http://seputu.com/biji5/264.html',b'2012-5-23 15:28:40'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe5\x9b\x9b\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe8\xbf\xbd\xe5\x87\xbb',b'http://seputu.com/biji5/265.html',b'2012-5-23 15:29:14'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe4\xba\x94\xe7\xab\xa0 \xe7\xac\xac\xe4\xb8\x80\xe5\xa4\x9c\xef\xbc\x9a\xe6\x90\x8f\xe6\x96\x97',b'http://seputu.com/biji5/266.html',b'2012-5-23 15:29:43'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe5\x85\xad\xe7\xab\xa0 \xe9\xbb\x8e\xe6\x98\x8e\xef\xbc\x9a\xe8\xa1\x80\xe5\x85\x89\xe4\xb9\x8b\xe7\x81\xbe',b'http://seputu.com/biji5/267.html',b'2012-5-23 15:30:19'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe4\xb8\x83\xe7\xab\xa0 \xe9\xbb\x8e\xe6\x98\x8e\xef\xbc\x9a\xe5\xaf\x82\xe9\x9d\x99\xe7\x9a\x84\xe8\x90\xa5\xe5\x9c\xb0',b'http://seputu.com/biji5/268.html',b'2012-5-23 15:30:43'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe5\x85\xab\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\xa4\x9c\xef\xbc\x9a\xe5\x86\x8d\xe6\xac\xa1\xe9\x87\x8d\xe9\x80\xa2',b'http://seputu.com/biji5/269.html',b'2012-5-23 15:31:21'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe5\x8d\x81\xe4\xb9\x9d\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\xa4\x9c\xef\xbc\x9a\xe7\xa7\x98\xe5\xaf\x86',b'http://seputu.com/biji5/270.html',b'2012-5-23 15:31:51'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\xa4\x9c\xef\xbc\x9a\xe5\x8f\x8d\xe6\x8e\xa8',b'http://seputu.com/biji5/271.html',b'2012-5-23 15:32:22'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe4\xb8\x80\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\xa4\x9c\xef\xbc\x9a\xe5\xae\x83',b'http://seputu.com/biji5/272.html',b'2012-5-23 15:32:50'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe4\xba\x8c\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\xa4\x9c\xef\xbc\x9a\xe7\x9b\xb2',b'http://seputu.com/biji5/273.html',b'2012-5-23 15:33:22'
b'\xe7\x9b\x97\xe5\xa2\x93\xe7\xac\x94\xe8\xae\xb05\xe8\xb0\x9c\xe6\xb5\xb7\xe5\xbd\x92\xe5\xb7\xa2',b'\xe8\x9b\x87\xe6\xb2\xbc\xe9\xac\xbc\xe5\x9f\x8e\xef\xbc\x88\xe4\xb8\x8b\xef\xbc\x89 \xe7\xac\xac\xe4\xba\x8c\xe5\x8d\x81\xe4\xb8\x89\xe7\xab\xa0 \xe7\xac\xac\xe4\xba\x8c\xe5\xa4\x9c\xef\xbc\x9a\xe5\xbd\xb1\xe5\x8a\xa8',b'http://seputu.com/biji5/274.html',b'2012-5-23 15:33:50'
